date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:51:43	2504/2504	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:51:40%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fservice%2Fmobile-marketing%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embedee11	(from https://wordpress.iqonic.design/product/wp/talkie/service/mobile-marketing/)
10:51:43	4636/4636	---M-Z	200	added ('OK')	text/css	etag:%22121c-6696b4bc-dca273;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-7588.css?ver=1721152700	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-75883755.css	(from https://wordpress.iqonic.design/product/wp/talkie/service/chatbot-integration/)
10:51:44	2355/2355	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:51:42%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fservice%2Fchatbot-integration%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed406e.json	(from https://wordpress.iqonic.design/product/wp/talkie/service/chatbot-integration/)
10:51:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:51:42%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=7588	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/index6dea.html	(from https://wordpress.iqonic.design/product/wp/talkie/service/chatbot-integration/)
10:51:45	2522/2522	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:51:43%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fservice%2Fchatbot-integration%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed7d44	(from https://wordpress.iqonic.design/product/wp/talkie/service/chatbot-integration/)
10:51:46	190694/190694	---M--	200	added ('OK')	image/jpeg	etag:%222e8e6-65701f89-e0a87d;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Chatbot-Integration.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2023/04/Chatbot-Integration.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/service/chatbot-integration/)
10:51:48	62510/62510	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2004:51:45%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-7591.css?ver=1721307821	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-7591b700.css	(from https://wordpress.iqonic.design/product/wp/talkie/service/machine-learning/)
10:51:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:51:47%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=7591	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/index45a6.html	(from https://wordpress.iqonic.design/product/wp/talkie/service/machine-learning/)
10:51:50	2337/2337	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:51:47%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fservice%2Fmachine-learning%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed3485.json	(from https://wordpress.iqonic.design/product/wp/talkie/service/machine-learning/)
10:51:51	2504/2504	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:51:49%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fservice%2Fmachine-learning%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed9b5d	(from https://wordpress.iqonic.design/product/wp/talkie/service/machine-learning/)
10:51:53	136746/136746	---M--	200	added ('OK')	image/jpeg	etag:%222162a-65701f8b-e0aa07;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/How-To-Set-Up-A-Chatbot.jpg	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/2019/10/How-To-Set-Up-A-Chatbot.jpg	(from https://wordpress.iqonic.design/product/wp/talkie/category/business/)
10:51:56	182662/182662	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:51:50%20GMT	https://wordpress.iqonic.design/product/wp/talkie/2020/02/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/2020/02/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/2020/02/28/)
10:51:58	217743/217743	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:51:50%20GMT	https://wordpress.iqonic.design/product/wp/talkie/2020/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/2020/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/2020/02/28/)
10:51:59	205257/205257	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:51:51%20GMT	https://wordpress.iqonic.design/product/wp/talkie/chatbot-ethics-the-interaction-of-ai-and-humanity/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/chatbot-ethics-the-interaction-of-ai-and-humanity/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/business/)
10:51:59	186781/186781	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:51:53%20GMT	https://wordpress.iqonic.design/product/wp/talkie/2019/10/17/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/2019/10/17/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/business/)
10:52:00	198662/198662	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:51:55%20GMT	https://wordpress.iqonic.design/product/wp/talkie/chatbot-vs-humans-which-is-better-for-customer/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/chatbot-vs-humans-which-is-better-for-customer/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/business/)
10:52:01	38985/38985	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/category/uncategorized/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/category/uncategorized/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/uncategorized/)
10:52:01	759/759	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:51:59%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/categories/4	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/categories/4.json	(from https://wordpress.iqonic.design/product/wp/talkie/category/photography/)
10:52:02	29186/29186	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/category/photography/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/category/photography/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/photography/)
10:52:03	756/756	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:00%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/categories/5	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/categories/5.json	(from https://wordpress.iqonic.design/product/wp/talkie/category/technology/)
10:52:03	27943/27943	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/category/technology/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/category/technology/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/technology/)
10:52:04	747/747	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:01%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/categories/3	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/categories/3.json	(from https://wordpress.iqonic.design/product/wp/talkie/category/fashion/)
10:52:04	36802/36802	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/category/fashion/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/category/fashion/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/category/fashion/)
10:52:04	6231/6231	---M-Z	200	added ('OK')	text/css	etag:%221857-6696b382-dca26e;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-1386.css?ver=1721152386	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-138600d1.css	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:05	3276/3276	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:05	11937/11937	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:03%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1386	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1386.json	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:52:04%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=1386	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/index3b66.html	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:07	2464/2464	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:05%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fpersonalization-tailoring-the-customer-journey%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed918b.json	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:08	2633/2633	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:52:06%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fpersonalization-tailoring-the-customer-journey%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embede84d	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:09	6238/6238	---M-Z	200	added ('OK')	text/css	etag:%22185e-6696b3b1-dca270;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-1234.css?ver=1721152433	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-12341a5e.css	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:10	205660/205660	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:07%20GMT	https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/?replytocom=15	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/index8528.html	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:10	205655/205655	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:07%20GMT	https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/?replytocom=13	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/indexfa40.html	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:10	3261/3261	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:10	205658/205658	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:07%20GMT	https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/?replytocom=14	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/index360b.html	(from https://wordpress.iqonic.design/product/wp/talkie/personalization-tailoring-the-customer-journey/)
10:52:11	11931/11931	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:08%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1234	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1234.json	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:12	2461/2461	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:09%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fthe-future-of-work-redefining-collaboration%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed6776.json	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:52:09%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=1234	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/indexaad3.html	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:13	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:52:10%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fthe-future-of-work-redefining-collaboration%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed05a9	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:13	6236/6236	---M-Z	200	added ('OK')	text/css	etag:%22185c-6696b3ab-dca26f;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-1227.css?ver=1721152427	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-12277b4c.css	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:14	205573/205573	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:12%20GMT	https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/?replytocom=10	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/index6944.html	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:14	3389/3389	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:15	205574/205574	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:12%20GMT	https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/?replytocom=11	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/indexa858.html	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:15	205576/205576	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:12%20GMT	https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/?replytocom=12	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/index04d3.html	(from https://wordpress.iqonic.design/product/wp/talkie/the-future-of-work-redefining-collaboration/)
10:52:15	11734/11734	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:13%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1227	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1227.json	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:16	2535/2535	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:14%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Froi-of-chatbots-measuring-impact-on-business-success%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed4b07.json	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:52:14%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=1227	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/indexc7c9.html	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:17	2704/2704	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:52:15%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Froi-of-chatbots-measuring-impact-on-business-success%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed6e4f	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:18	6238/6238	---M-Z	200	added ('OK')	text/css	etag:%22185e-6696b369-dca26d;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-1114.css?ver=1721152361	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/uploads/elementor/css/post-11149301.css	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:19	2260/2260	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e42b51f721e7984b0de50c795cd03f1d%22	https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/feed/	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/feed/index.html	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:19	205259/205259	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:16%20GMT	https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/?replytocom=8	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/index94a5.html	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:19	205259/205259	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:16%20GMT	https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/?replytocom=7	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/index41b7.html	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:20	205261/205261	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:16%20GMT	https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/?replytocom=9	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/indexfc06.html	(from https://wordpress.iqonic.design/product/wp/talkie/roi-of-chatbots-measuring-impact-on-business-success/)
10:52:20	11720/11720	---MCZ	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:17%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1114	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/wp/v2/posts/1114.json	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:21	2502/2502	---M-Z	200	added ('OK')	application/json	date:Mon,%2026%20Aug%202024%2004:52:18%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fsocial-media-overview-ai-for-better-engagement%2F	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed49d9.json	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Aug%202024%2004:52:18%20GMT	https://wordpress.iqonic.design/product/wp/talkie/?p=1114	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/indexe1d7.html	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:22	2671/2671	---M-Z	200	added ('OK')	text/xml	date:Mon,%2026%20Aug%202024%2004:52:19%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwordpress.iqonic.design%2Fproduct%2Fwp%2Ftalkie%2Fsocial-media-overview-ai-for-better-engagement%2F&format=xml	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-json/oembed/1.0/embed41e9	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:23	62443/62443	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2004:52:20%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/owl.video.play.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/owl.video.play.png	(from https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/owl.carousel.min.css?ver=1.1.0)
10:52:23	203334/203334	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:21%20GMT	https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/?replytocom=6	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/index267f.html	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:24	203334/203334	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Aug%202024%2004:52:21%20GMT	https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/?replytocom=5	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/index8e42.html	(from https://wordpress.iqonic.design/product/wp/talkie/social-media-overview-ai-for-better-engagement/)
10:52:24	2420/2420	---M--	200	added ('OK')	image/png	etag:%22974-66964bb5-d4ae11;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/images/circle.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/images/circle.png	(from https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/feature-circle.css?ver=1.1.0)
10:52:25	62443/62443	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2004:52:22%20GMT	https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/images/icons/price.png	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/images/icons/price.png	(from https://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/talkie-extensions/includes/Elementor/assets/css/advance-price.css?ver=1.1.0)
10:52:27	663/663	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Aug%202024%2004:52:23%20GMT	http://wordpress.iqonic.design/robots.txt		(from http://wordpress.iqonic.design/product/wp/talkie/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6)
10:52:27	209128/209128	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22330e8-66964a7a-10fb051;gz%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/themes/talkie-theme/assets/css/vendor/font-awesome/webfonts/fa-brands-400.ttf	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/themes/talkie-theme/assets/css/vendor/font-awesome/webfonts/fa-brands-400.ttf	(from https://wordpress.iqonic.design/product/wp/talkie/wp-content/themes/talkie-theme/assets/css/vendor/font-awesome/css/all.min.css?ver=2.0.7)
10:52:28	164360/164360	---M--	200	added ('OK')	application/font-woff	etag:%2228208-66964a7a-10fb04c;;;%22	https://wordpress.iqonic.design/product/wp/talkie/wp-content/themes/talkie-theme/assets/css/vendor/bootstrap-font/fonts/bootstrap-icons.woff?1fa40e8900654d2863d011707b9fb6f2	D:/chatbot/talkie/wordpress.iqonic.design/product/wp/talkie/wp-content/themes/talkie-theme/assets/css/vendor/bootstrap-font/fonts/bootstrap-iconse52a.woff	(from https://wordpress.iqonic.design/product/wp/talkie/wp-content/themes/talkie-theme/assets/css/vendor/bootstrap-font/bootstrap-icons.css?ver=2.0.7)
